COMID,FromNode,ToNode,Hydrosq,AreSqKM,cum_totco2g_m2_day,TOT_urban16,TOT_forest16,TOT_wetland16,TOT_agrc16,TOT_shrub16,TOT_othr16,h_tot,h_rel,tot_other_3,tot_ntrl_3,tot_shrb_3,h_rel_3,h_rel_3,CAT_STREAM_LENGTH,CAT_STREAM_SLOPE,TOT_STREAM_LENGTH,TOT_STREAM_SLOPE,CAT_BASIN_AREA,TOT_BASIN_AREA,totco2g_m2_day_fill,logQ_m3_div_s,logDA_km2,logw_m,length_m,logwbkf_m,logd_m,logK_m_div_s,D50_m,StreamOrde,pred_annual_DOC,pred_annual_DO,no3_conc_mg_l,logRT_total_hz_s,logq_hz_total_m_s,totco2_o2g_m2_day,totco2_ang_m2_day
24422869,50127798,50127789,50065256,4.2435,228.2826611,2.46,93.79,0.56,0,2.78,0.41,0.302446093,0.168798378,2.87,94.35,2.78,0.233369099,0.153646906,2.889,0.03,25.5,0.040392,4.24,39.47,28.08005088,0.088211709,1.596251722,0.708545803,2889,0.910740733,-0.460397181,-2.196927671,0.00897235,2,1.695457985,11.38234029,0.04162561,4.942483269,-3.835392347,28.0060275,0.074023376
24422871,50127799,50127798,50071874,2.5002,185.2640224,2.27,93.15,0.62,0,3.51,0.45,0.325428531,0.181625121,2.72,93.77,3.51,0.251162804,0.16532231,2.196,0.03,20.33,0.04427,2.5,30.05,31.2510214,0.001121753,1.477832914,0.646211458,2196,0.855979179,-0.50672556,-2.125964377,0.01027966,2,1.732247312,11.3499545,0.03997691,4.705381512,-3.820079674,31.16872099,0.082300411
24422873,50127800,50127799,50080586,4.7745,141.1847268,1.69,93.12,0.78,0,3.85,0.56,0.327629018,0.182853236,2.25,93.9,3.85,0.245645447,0.166440189,4.354,0.03,15.75,0.047619,4.77,23.92,19.6893171,-0.079578239,1.378715783,0.5940373,4354,0.810143485,-0.545502644,-2.434732491,0.006258646,2,1.580795375,11.24101601,0.038569432,4.9899541,-3.93370323,19.6415392,0.047777899
24422875,50127801,50127800,50092722,8.0991,82.46877617,0.14,96.15,1.12,0,1.93,0.66,0.206583771,0.115296598,0.8,97.27,1.93,0.129017377,0.104947486,3.157,0.03,8.32,0.046875,8.1,16.35,21.16829464,-0.225921983,1.213645238,0.507145997,3157,0.733808316,-0.610082342,-2.315139723,0.005155311,2,1.681471442,11.45153387,0.033260604,4.7822946,-3.975303184,21.12201665,0.046277991
24422877,50127802,50127801,50111636,4.176,45.77181505,0,96.2,0.26,0,2.14,1.4,0.194775679,0.108706376,1.4,96.46,2.14,0.16092762,0.098948808,2.047,0.06,3.44,0.061047,4.18,6.64,25.92032547,-0.618280794,0.822298871,0.301145614,2047,0.552834231,-0.763186763,-2.340959177,0.004470901,1,1.809830172,11.25554002,0.032526611,4.374833132,-3.984506519,25.85843078,0.06189469
24422879,50225976,50127802,50149036,2.466,19.85148958,0,91.53,0,0,5.29,3.18,0.346154468,0.193192487,3.18,91.53,5.29,0.315083375,0.17585138,1.393,0.15,1.39,0.107914,2.47,2.47,19.85148958,-1.05827782,0.391993072,0.074637418,1393,0.353843758,-0.931533081,-2.456673477,0.004225637,1,1.569430453,11.47047825,0.034889271,3.965022917,-4.044730102,19.80907997,0.042409611
24422881,50127803,50127778,50035832,1.3302,1648.111776,1.27,90.22,0.49,0,6.39,1.63,0.417217741,0.232853655,2.9,90.71,6.39,0.333940167,0.21195253,1.471,0.02,78.05,0.045227,1.33,105.67,79.51338855,0.569057519,2.023969791,0.933691847,1471,1.108534537,-0.293063247,-1.757320769,0.035621584,3,1.541649173,11.40019683,0.049970239,4.75414116,-3.376346416,79.29855643,0.214832119
24422883,50127804,50127803,50037124,6.3999,1563.354147,0.76,90.71,0.55,0,6.21,1.77,0.398127796,0.222199354,2.53,91.26,6.21,0.317734976,0.202254568,4.85,0.02,68.74,0.049898,6.4,92.16,23.6967085,0.530570579,1.964538225,0.902407731,4850,1.081051023,-0.316314352,-2.292352779,0.019349367,3,1.472536099,11.313458,0.046819795,5.221368478,-3.854287922,23.63622668,0.060481823
24422885,50127805,50127804,50038568,3.0186,1491.35311,0.41,91.22,0.64,0,5.81,1.92,0.379917002,0.212035716,2.33,91.86,5.81,0.301210695,0.193003226,2.411,0.01,56.3,0.052753,3.02,77.89,45.14765973,0.476177394,1.891469437,0.863945132,2411,1.047261117,-0.344900677,-1.88158326,0.015720579,3,1.506115213,11.30506103,0.043317762,4.964606001,-3.62147784,45.03552833,0.112131405
24422887,50127806,50127805,50040196,2.1123,1434.037902,0.39,90.88,0.64,0,6.06,2.03,0.389872045,0.217591731,2.42,91.52,6.06,0.3104334,0.198060529,1.408,0.03,51.66,0.05362,2.11,72.98,82.74127621,0.453951592,1.863231232,0.849080854,1408,1.034202651,-0.355948164,-1.813977342,0.037554734,3,1.637969618,11.34477604,0.042458341,4.553158477,-3.403205271,82.52525765,0.216018561
24422889,50127807,50127806,50042006,2.5659,1336.242315,0.42,90.71,0.68,0,6.18,2.01,0.395940932,0.220978842,2.43,91.39,6.18,0.313717691,0.20114361,1.509,0.02,48.15,0.05296,2.57,68.14,67.22532882,0.427568601,1.833378546,0.833366732,1509,1.020397584,-0.367627276,-1.77387525,0.025513203,3,1.518389211,11.33117459,0.041173443,4.661750849,-3.448005711,67.06358331,0.161745516
24422891,50127808,50127807,50044040,5.1291,1255.66459,0.45,90.6,0.66,0,6.23,2.06,0.399800467,0.223132889,2.51,91.26,6.23,0.317570494,0.203104308,2.956,0.04,44.45,0.050169,5.13,63.17,38.0793079,0.39766609,1.800530127,0.816075688,2956,1.005207172,-0.380478394,-2.225998015,0.031584515,3,1.511627506,11.26313129,0.039614134,4.802735387,-3.674501259,37.98899001,0.090317889
24422893,50127809,50127808,50046388,1.674,1202.479481,0.16,90.33,0.75,0,6.63,2.13,0.400757017,0.22366675,2.29,91.08,6.63,0.319941588,0.20359025,1.208,0.04,39.5,0.050633,1.67,55.66,74.8172172,0.344362149,1.745504967,0.787111055,1208,0.979761355,-0.402005603,-1.833862234,0.041606062,3,1.439739932,11.26528613,0.038348692,4.373423477,-3.386747997,74.65003473,0.167182471
24422895,50127810,50127809,50049032,0.7884,1117.105029,0.2,90.56,0.94,0,6.46,1.84,0.396586327,0.221339043,2.04,91.5,6.46,0.307347915,0.201471479,0.78,0.03,32.29,0.057603,0.79,43.68,110.6832683,0.233340601,1.640324387,0.731745165,780,0.931121682,-0.443154859,-1.58334421,0.027638092,3,1.483834158,11.12587163,0.03155158,4.280001661,-3.272460995,110.457154,0.226114253
24422897,50127811,50127810,50052128,2.1087,995.4402914,0.21,90.46,1.02,0,6.68,1.63,0.39828106,0.222284892,1.84,91.48,6.68,0.305605997,0.202332428,0.949,0.03,28.6,0.057692,2.11,40.11,73.20147871,0.196087395,1.603246165,0.712227601,949,0.913975242,-0.457660781,-1.692141624,0.024618633,3,1.43406312,11.08505925,0.031523148,4.321546664,-3.378566022,73.05435088,0.147127834
24422899,50127812,50127811,50055716,4.6008,905.6521462,0,91.64,1.13,0,5.85,1.38,0.355833433,0.19859442,1.38,92.77,5.85,0.268332335,0.180768431,2.112,0.04,26.17,0.054261,4.6,35.95,41.26115833,0.147447754,1.555704935,0.687202425,2112,0.89199029,-0.476260091,-2.137570932,0.02100375,3,1.60230733,11.02149323,0.030681099,4.622074408,-3.688291362,41.1719047,0.089253624
24422901,50127813,50127812,50060024,0.1476,864.3909879,0,90.62,1.25,0,6.57,1.56,0.387813804,0.216443005,1.56,91.87,6.57,0.292809253,0.197014914,0.12,0,24.06,0.057357,0.15,31.35,121.839447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24422903,50127814,50127813,50065255,0.0099,541.3375105,0,88.85,1.44,0,8.16,1.55,0.43517337,0.242874882,1.55,90.29,8.16,0.328865875,0.221074245,0.116,0.01,15.62,0.051216,0.01,24.32,50.52378603,-0.031604865,1.386024282,0.597884413,116,0.813523225,-0.542643378,-1.532783012,0.005922367,3,1.89524296,11.08476981,0.031704356,4.545828721,-3.614288293,50.39585973,0.127926292
24422905,50127815,50127814,50071873,0.0072,278.8447162,0,87.76,1.35,0,9.28,1.61,0.459791788,0.256614683,1.61,89.11,9.28,0.35484103,0.233580751,0.067,0,11.11,0.036004,0.01,20,122.8973465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24422907,50127816,50127815,50080585,0.3393,155.9473697,0,87.79,1.32,0,9.28,1.61,0.458536028,0.25591383,1.61,89.11,9.28,0.35484103,0.232942807,0.798,0.01,11.04,0.036232,0.34,19.99,37.02079411,-0.117251333,1.300810622,0.553028888,798,0.774117048,-0.575981079,-1.634076161,0.005128244,2,1.86216116,11.00937913,0.031830412,4.692635889,-3.716019135,36.92668455,0.094109563
24422909,50225977,50127816,50149035,15.9579,11.39320365,0,86.52,0.73,0,10.85,1.9,0.477473469,0.266483017,1.9,87.25,10.85,0.396213144,0.242563295,6.07,0.03,6.07,0.004942,15.96,15.96,11.39320365,-0.214487685,1.202975739,0.501529692,6070,0.728874317,-0.614256515,-2.597369369,0.004005738,1,1.320599135,10.85773584,0.032306976,5.050727887,-4.124490702,11.37002943,0.023174218
24422911,50127817,50127774,50019322,10.5255,20031.1284,0.99,85.3,1.33,0.09,7.62,4.67,0.584339858,0.326126284,5.75,86.63,7.62,0.441212935,0.296852937,5.727,0.01,410.87,0.072797,10.53,503.4,76.00122024,1.248010366,2.701909847,1.290551967,5727,1.422040914,-0.027836255,-2.001985726,0.057770075,5,2.397522104,11.26471655,0.05723889,5.525049116,-3.593884539,75.60317313,0.398047103
24422913,50127818,50127817,50024416,11.9232,6873.054454,0.81,82.49,1.36,0.21,10.81,4.32,0.64541366,0.360212222,5.34,83.85,10.81,0.495755357,0.327879294,6.134,0.02,157.65,0.059879,11.92,206.2,45.70976363,0.828207425,2.314296033,1.086516358,6134,1.242792909,-0.179480408,-2.278083784,0.027570949,3,2.527354008,10.89319329,0.063010184,5.456977435,-3.814905468,45.39654155,0.313222083
24422915,50127819,50127818,50024886,3.195,6810.46821,0.68,81.88,1.46,0.22,11.14,4.62,0.659337361,0.367983188,5.52,83.34,11.14,0.506333865,0.334952732,1.648,0.02,149.21,0.061524,3.2,192.08,165.6301348,0.87831535,2.283485765,1.070298175,1648,1.228545019,-0.191534151,-1.710185078,0.073085131,3,2.495274689,10.86469295,0.042299538,4.737029819,-3.250507686,164.8411069,0.789027839
24422917,50127820,50127819,50025385,0.1674,6635.847437,0.67,81.87,1.5,0.22,11.03,4.71,0.660841854,0.368822861,5.6,83.37,11.03,0.506285389,0.335717036,0.558,0.03,145.69,0.06102,0.17,187.57,517.5403831,0.869428551,2.273161063,1.064863367,558,1.223770467,-0.19557343,-1.357732542,0.194747885,3,2.653891975,10.87180217,0.041508351,4.254001203,-2.782079866,514.9147402,2.625642928
24422919,50127821,50127820,50025922,0.036,6108.901085,0.67,81.87,1.51,0.22,10.96,4.77,0.661545563,0.369215609,5.66,83.38,10.96,0.506466535,0.33607453,0.195,0,142.71,0.060823,0.04,185.19,327.6992493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24422921,50127822,50127821,50026485,2.4552,5768.344643,0.68,81.65,1.54,0.23,11.08,4.82,0.667632349,0.372612709,5.73,83.19,11.08,0.510385073,0.339166704,1.724,0,139.81,0.060439,2.46,182.29,9.641897903,0.857377586,2.26076618,1.058338838,1724,1.218038582,-0.200422616,-2.110845316,0.002604154,3,2.557463661,10.8630409,0.040852218,6.571905796,-4.431801797,9.596029347,0.045868556
24422923,50127823,50127822,50027086,0.396,5743.76648,0.67,81.81,1.55,0.23,10.9,4.84,0.664503653,0.37086655,5.74,83.36,10.9,0.507310507,0.337577282,0.564,0,134.62,0.061432,0.4,176.4,50.76598584,0.844189391,2.246503012,1.050830865,564,1.211442727,-0.206002722,-1.502383373,0.006183872,3,2.619115318,10.85432638,0.039790545,5.676342699,-3.647964781,50.52261545,0.243370391
24422925,50127824,50127823,50027722,1.2321,5680.558628,0.69,81.53,1.59,0.24,11.02,4.93,0.672572083,0.375369627,5.86,83.12,11.02,0.512434827,0.341676159,0.85,0.01,130.81,0.062075,1.23,171.61,348.5644759,0.832341171,2.23454993,1.044538895,850,1.205915148,-0.210679065,-1.256083389,0.045100732,3,2.614204106,10.86028769,0.039128295,4.670988996,-2.994574584,346.9278521,1.636623839
24422927,50127825,50127824,50028386,0.3807,5323.604957,0.68,81.42,1.58,0.25,11.09,4.98,0.675079076,0.376768806,5.91,83,11.09,0.514924565,0.342949747,0.417,0,126.9,0.062411,0.38,168.17,241.6906128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24422929,50127826,50127825,50029108,1.7181,5068.706197,0.7,81.08,1.58,0.25,11.3,5.09,0.683254415,0.38133155,6.04,82.66,11.3,0.521861317,0.347102935,1.632,0,123.59,0.062303,1.72,164.65,5.213922976,0.815060479,2.216551184,1.035064555,1632,1.197591813,-0.217720621,-2.327675583,0.001913467,3,2.563442484,10.84554327,0.038334513,6.872083907,-4.696821228,5.190458293,0.023464683
24422931,50127827,50127826,50029892,1.3482,5045.997997,0.7,81.33,1.49,0.25,11.25,4.98,0.675636849,0.377080105,5.93,82.82,11.25,0.518324433,0.343233103,0.97,0,117.97,0.063745,1.35,158.15,44.42195595,0.798403731,2.199056289,1.025855436,970,1.18950148,-0.224565059,-1.671621483,0.004861749,3,2.995202236,10.83031949,0.037865842,5.866861776,-3.858988505,44.17992685,0.242029093
24422933,50127828,50127827,50030703,0.3105,5001.576041,0.69,81.25,1.42,0.25,11.35,5.04,0.675989661,0.377277013,5.98,82.67,11.35,0.521334349,0.343412337,0.076,0.03,117,0.064274,0.31,156.8,674.7471961,0.795092897,2.195338026,1.023898184,76,1.187782008,-0.226019736,-1.164225398,0.196071996,3,2.992274643,10.84373121,0.037764984,3.530494209,-2.637475945,671.0967402,3.65045598
24422935,50127829,50127828,50031587,1.8927,4314.209159,0.69,80.96,1.41,0.26,11.55,5.13,0.682569079,0.380949057,6.08,82.37,11.55,0.527311372,0.346754775,1.028,0,113.97,0.063964,1.89,153.9,209.5666888,0.786976904,2.18724116,1.019636083,1028,1.184037695,-0.229187431,-1.182593519,0.018915386,3,2.581445127,10.84604209,0.037547144,4.890989764,-3.09648571,208.635366,0.931322743
24422937,50127830,50127829,50032528,0.0783,4091.372907,0.69,80.73,1.24,0.27,11.82,5.25,0.684668529,0.382120781,6.21,81.97,11.82,0.53517355,0.347821325,0.067,0,110.39,0.064317,0.08,150.01,384.2755737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24422939,50127831,50127830,50033547,0.6534,3707.097333,0.69,80.74,1.22,0.27,11.82,5.26,0.684104894,0.381806211,6.22,81.96,11.82,0.53540833,0.34753499,0.432,0,110.32,0.064358,0.65,149.94,3.092302152,0.776722351,2.175904472,1.013668577,432,1.178795161,-0.233622625,-2.484013228,0.001532203,3,2.528205699,10.84797512,0.037204531,7.013311824,-4.901072605,3.079055396,0.013246756
24422941,50127832,50127831,50034645,0.0126,3528.986405,0.75,79.39,1.31,0.3,12.69,5.56,0.716771516,0.4000378,6.61,80.7,12.69,0.559414318,0.364130098,0.103,0.01,97.7,0.065302,0.01,132.86,350.5869751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24422943,50127833,50127832,50035831,0.324,3168.005767,0.75,79.31,1.33,0.31,12.68,5.62,0.719555293,0.401591455,6.68,80.64,12.68,0.560836621,0.365544296,0.583,0,94.7,0.065048,0.32,129.58,131.0545517,0.711447616,2.112544679,0.980316685,583,1.149495079,-0.25841055,-1.314403135,0.008077886,3,2.988683009,10.68347864,0.035269566,5.147848347,-3.398792388,130.3739603,0.680591388
24422945,50127834,50127833,50037123,0.4725,3020.19812,0.77,78.78,1.27,0.32,13.06,5.8,0.730199758,0.407532244,6.89,80.05,13.06,0.571896063,0.370951835,0.48,0.01,90.72,0.066248,0.47,125.79,221.6792258,0.699893001,2.099631616,0.973519392,480,1.143523567,-0.263462461,-1.164225398,0.018838735,3,2.982590214,10.73838775,0.034978447,4.768174807,-3.074857636,220.5559499,1.123275872
24422947,50127835,50127834,50038567,0.18,2786.190638,0.76,78.73,1.23,0.32,13.14,5.82,0.730035376,0.407440501,6.9,79.96,13.14,0.573436836,0.370868326,0.478,0.01,88.68,0.064163,0.18,124.38,341.2391083,0.695680611,2.094756837,0.970953363,478,1.141269276,-0.265369595,-1.164225398,0.039489297,3,2.984290658,10.73198703,0.034962729,4.459702341,-2.93743426,339.5070117,1.732096626
24422949,50127836,50127835,50040195,0.0441,2444.95153,0.75,78.73,1.21,0.32,13.16,5.83,0.729355539,0.407061077,6.9,79.94,13.16,0.573765428,0.37052296,0.216,0.01,88.21,0.064392,0.04,124.2,330.0053897,0.695194598,2.09412789,0.970622292,216,1.140978425,-0.265615655,-1.164225398,0.030542334,3,2.98370514,10.73665013,0.034940317,4.499437922,-2.98949978,328.3336245,1.671765198
24422951,50127837,50127836,50042005,0.5841,2105.105144,0.75,78.68,1.23,0.32,13.19,5.83,0.730725128,0.407825459,6.9,79.91,13.19,0.574257713,0.37121873,1.012,0,85.83,0.063265,0.58,122.75,119.1899458,0.690522561,2.089015486,0.967931179,1012,1.138614247,-0.267615755,-1.350001411,0.007679332,3,2.982241343,10.73504599,0.034991133,5.245197471,-3.436667502,118.5853981,0.60454768
24422953,50127838,50127837,50044039,3.2211,1654.904527,0.96,80.24,1.52,0.17,12.73,4.38,0.695127217,0.387957886,5.51,81.76,12.73,0.534087431,0.353134487,2.215,0.01,65.03,0.063355,3.22,92.13,89.19639856,0.563260339,1.964389758,0.902329579,2215,1.080982366,-0.316372436,-1.631672887,0.009419309,3,2.437851275,10.82879015,0.037187332,5.12464485,-3.524688296,88.82956648,0.366832084
24422955,50127839,50127838,50046387,2.007,1312.825116,0.91,79.39,1.6,0.19,13.35,4.56,0.713692135,0.398319164,5.66,80.99,13.35,0.548079232,0.362565728,1.561,0.02,56.86,0.054872,2.01,85.91,127.7864488,0.533554216,1.934068489,0.8863688,1561,1.066960608,-0.328234869,-1.758031038,0.031150398,3,2.403461027,10.85876219,0.036756279,4.748900782,-3.375760609,127.2797125,0.506736338
24422957,50127840,50127839,50049031,3.4389,1174.42214,0.9,79.46,1.77,0.19,13.8,3.88,0.707780182,0.395019641,4.97,81.23,13.8,0.538280565,0.359562372,2.059,0,51.09,0.05735,3.44,76.71,102.7279262,0.485685736,1.884860475,0.860466247,2059,1.044204871,-0.347486267,-1.517781236,0.006424361,3,2.462580957,10.71817197,0.034709645,5.156611679,-3.526098199,102.3183229,0.409603277
24422959,50127841,50127840,50052127,1.1259,1062.16873,0.82,79.35,1.84,0.2,13.86,3.93,0.709964162,0.396238543,4.95,81.19,13.86,0.538738409,0.360671865,1.144,0,47.31,0.055591,1.13,71.68,0.263859237,0.457414183,1.855373761,0.844944768,1144,1.030569044,-0.359022202,-3.698309727,0.000272741,3,2.438512932,10.71862969,0.033973833,7.968464544,-5.955146783,0.262849239,0.001009998
24422961,50127842,50127841,50055715,1.3239,1054.469093,0.79,79.52,1.79,0.21,13.75,3.94,0.705668726,0.393841215,4.94,81.31,13.75,0.536708877,0.358489723,0.906,0.01,44.05,0.053348,1.32,69.39,204.0703206,0.444373027,1.841313786,0.837543754,906,1.024067154,-0.364522813,-1.425989641,0.02139282,3,2.621258329,10.73849909,0.033691099,4.570362049,-3.206560339,203.2244641,0.845856522
24422963,50127843,50127842,50060023,0.0072,821.1026989,0.64,81.21,2.05,0.13,12.74,3.23,0.66305622,0.370058722,4,83.26,12.74,0.494976195,0.336841965,0.066,0.01,37.22,0.060451,0.01,58.22,230.1761651,0.365869333,1.765039378,0.797393752,66,0.988794842,-0.394363257,-1.164225398,0.018908071,3,2.744103054,10.65492737,0.033812051,4.247372186,-3.050799416,229.143875,1.032290048
24422965,50127844,50127843,50065254,2.7891,544.0967404,0.74,79.3,2.33,0.14,13.88,3.61,0.711016189,0.396825691,4.49,81.63,13.88,0.527135377,0.36120631,1.835,0,31.21,0.055751,2.79,50.79,11.50053,0.308562318,1.705791039,0.766206084,1835,0.961396059,-0.417542679,-2.063713477,0.002784585,3,2.355404473,10.49721,0.032050335,5.844969826,-4.301574943,11.45827768,0.042252316
24422967,50127845,50127844,50071872,0.5535,206.0609125,0,84.73,2.19,0,9.69,3.39,0.564984856,0.315324052,3.39,86.92,9.69,0.421210742,0.287020321,0.488,0,16.01,0.057464,0.55,27.52,75.88935852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24422969,50127846,50127845,50080584,8.8965,112.1944744,0,84.18,1.94,0,10.29,3.59,0.574887211,0.320850662,3.59,86.12,10.29,0.438846482,0.292050858,3.586,0.02,13.87,0.041817,8.9,25.94,20.77852729,0.005709499,1.413906346,0.612561222,3586,0.826416998,-0.531735221,-2.157641664,0.004608214,2,1.392269156,10.32216076,0.033002308,4.985418759,-3.968326958,20.7284575,0.050069793
24422971,50127847,50127846,50092721,4.3623,81.15698283,0,83.58,0.5,0,12.15,3.77,0.556092502,0.310361135,3.77,84.08,12.15,0.478315075,0.282502879,2.028,0.04,8.34,0.033573,4.36,15.9,27.1043683,-0.201191513,1.201380736,0.5006901,2028,0.728136724,-0.61488052,-2.158628575,0.008632688,2,1.388267942,10.65410109,0.027803568,4.518313417,-3.820314463,27.05152529,0.052843001
24422973,50127848,50127847,50111635,6.3504,29.48204348,0,82.36,0.73,0,14.73,2.18,0.561276187,0.313254205,2.18,83.09,14.73,0.472819682,0.285136265,3.04,0.11,3.26,0.033742,6.35,6.8,12.70977709,-0.579892652,0.83224698,0.306382188,3040,0.557434631,-0.759294815,-2.629857373,0.006952935,1,1.128998908,10.55350359,0.024631058,4.475798651,-4.018140875,12.68944092,0.020336175
24422975,50127849,50127817,50019580,1.7991,13082.07273,1,87.62,1.31,0.01,4.99,5.07,0.520328183,0.290400688,6.08,88.93,4.99,0.3860964,0.264334098,1.357,0.01,247.5,0.082667,1.8,286.67,205.4823197,1.01999183,2.457377853,1.16183304,1357,1.308959619,-0.123503246,-1.313959724,0.038683941,5,2.053221425,11.37970876,0.05261479,5.031331723,-3.104512892,204.6983604,0.783959374
24422977,50127850,50127849,50019853,8.1261,12745.97311,0.99,87.66,1.28,0.01,4.98,5.08,0.518614143,0.289444065,6.08,88.94,4.98,0.385834117,0.263463341,3.902,0.01,245.99,0.083133,8.13,284.87,76.51081733,1.018681509,2.454643666,1.160393795,3902,1.307695223,-0.124572928,-1.93821281,0.043857312,5,2.058498749,11.37884835,0.052577969,5.327438763,-3.526171579,76.2179704,0.292846933
24422979,50127851,50127850,50020129,0.2394,12638.78439,0.94,87.57,1.32,0.01,4.91,5.25,0.520844697,0.29068896,6.2,88.89,4.91,0.386912685,0.264596494,0.333,0,239.04,0.084003,0.24,274.26,258.1607971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24422981,50127852,50127851,50020413,0.3384,12371.31662,0.94,87.47,1.33,0.01,4.94,5.31,0.523811774,0.292344917,6.26,88.8,4.94,0.389153952,0.266103812,0.534,0,236.07,0.084424,0.34,271.25,221.9478912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24422983,50127853,50127852,50020710,0.2466,12126.95234,0.86,87.63,1.34,0.01,4.83,5.33,0.517953262,0.289075219,6.2,88.97,4.83,0.384797459,0.263127604,0.524,0.01,233.29,0.083544,0.25,269.26,202.1930691,1.001717478,2.430170712,1.147511503,524,1.296377958,-0.134147355,-1.164225398,0.03331437,5,2.063970737,11.38087206,0.052028368,4.938795903,-3.023575276,201.4222885,0.770780562
24422985,50127854,50127853,50021014,1.1691,11914.48188,0.86,87.6,1.34,0.01,4.84,5.35,0.518802514,0.289549196,6.22,88.94,4.84,0.385547149,0.263559037,1.052,0.01,231.09,0.083647,1.17,267.68,264.9582891,1.000070501,2.4276229,1.146170363,1052,1.295199749,-0.135144123,-1.296402665,0.059832527,5,2.03655994,11.38492907,0.052001483,4.833842907,-3.003814409,263.9670393,0.991249717
24422987,50127855,50127854,50021326,0.063,11370.19732,0.86,87.24,1.38,0.01,4.91,5.6,0.529414998,0.295472136,6.47,88.62,4.91,0.393400539,0.268950329,0.273,0,217.76,0.083257,0.06,254.09,234.0335197,0.976090317,2.40498877,1.134256008,273,1.284732829,-0.143999157,-1.164225398,0.029871035,5,2.480396367,11.37295082,0.051375549,4.669424902,-3.036373552,232.8802614,1.153258326
24422989,50127856,50127855,50021649,0.4932,11127.27338,0.83,87.28,1.4,0.01,4.86,5.62,0.527959213,0.294659647,6.46,88.68,4.86,0.391843033,0.268210769,0.554,0,215.56,0.083086,0.49,252.73,190.796529,0.974221681,2.402658172,1.133029207,554,1.283655068,-0.144910944,-1.164225398,0.029215146,5,2.022054545,11.3673568,0.051218133,4.934690935,-3.037214945,190.0931817,0.703347287
